,date,range_high,range_high_time,range_low_time,range_low,range_open,range_close,range_true,orb_high,orb_low,orb_open,orb_close,orb_true,range_conf_direction,range_conf_time,orb_conf_direction,orb_conf_time,box_color,orb_range_direction,max_ret,max_ret_pct,max_ret_time,max_ext,max_ext_pct,max_ext_time,orb_open_touch_time
1052,2012-01-30,2442.75,09:45:00,10:10:00,2429.25,2439.0,2433.0,True,2442.25,2432.0,2439.0,2441.75,True,Long,10:45:00,Short,10:10:00,Red,Short,2437.0,0.4878048780487805,10:25:00,2431.25,0.07317073170731707,10:15:00,
1053,2012-01-31,2478.5,09:35:00,10:05:00,2461.0,2474.0,2468.75,True,2478.5,2468.75,2474.0,2470.5,True,Short,10:35:00,Short,09:45:00,Red,Long,2474.5,0.5897435897435898,09:55:00,2461.0,0.7948717948717948,10:05:00,09:55:00
1054,2012-02-01,2482.25,09:30:00,10:00:00,2470.5,2478.0,2477.5,True,2482.25,2472.5,2478.0,2475.0,True,Long,11:05:00,Short,09:50:00,Red,Long,2480.5,0.8205128205128205,10:25:00,2470.5,0.20512820512820512,10:00:00,10:05:00
1055,2012-02-02,2497.5,10:05:00,09:50:00,2489.0,2492.75,2495.25,False,2494.0,2490.0,2492.75,2492.0,True,Long,10:45:00,Long,10:00:00,Green,Long,2492.75,0.3125,10:05:00,2497.5,0.875,10:05:00,10:05:00
1056,2012-02-03,2525.75,10:20:00,09:30:00,2511.5,2515.5,2522.0,True,2516.5,2511.5,2515.5,2512.5,True,Long,11:45:00,Long,09:50:00,Green,Long,2517.25,-0.15,09:55:00,2525.75,1.85,10:20:00,
1057,2012-02-06,2521.75,10:05:00,09:40:00,2511.25,2517.75,2516.5,True,2517.75,2511.25,2517.75,2511.5,True,Long,12:30:00,Long,09:55:00,Red,Long,2516.5,0.19230769230769232,10:20:00,2521.75,0.6153846153846154,10:05:00,10:00:00
1058,2012-02-07,2524.75,09:30:00,10:05:00,2511.75,2522.0,2519.0,True,2524.75,2516.25,2522.0,2519.75,True,Long,10:50:00,Short,10:00:00,Red,Long,2521.5,0.6176470588235294,10:20:00,2511.75,0.5294117647058824,10:05:00,
1059,2012-02-08,2540.0,10:15:00,09:40:00,2528.25,2530.75,2539.0,False,2534.25,2528.25,2530.75,2531.25,True,Short,11:00:00,Long,09:50:00,Green,Short,2534.25,0.0,09:55:00,2540.0,0.9583333333333334,10:15:00,
1060,2012-02-09,2554.75,09:30:00,10:25:00,2539.5,2552.25,2540.75,True,2554.75,2545.0,2552.25,2548.0,True,Long,11:50:00,Short,09:45:00,Red,Long,2552.75,0.7948717948717948,10:00:00,2539.5,0.5641025641025641,10:25:00,10:00:00
1061,2012-02-10,2547.75,09:45:00,10:05:00,2535.25,2544.25,2542.75,True,2546.0,2538.0,2544.25,2546.0,False,Long,11:05:00,Long,09:45:00,Red,Short,2535.25,1.34375,10:05:00,2547.25,0.15625,09:50:00,09:50:00
1062,2012-02-13,2567.25,10:05:00,10:25:00,2557.25,2563.5,2558.25,False,2565.5,2561.0,2563.5,2562.5,True,Short,10:30:00,Short,10:15:00,Red,Long,2560.25,-0.16666666666666666,10:20:00,2557.25,0.8333333333333334,10:25:00,
1063,2012-02-14,2568.75,09:50:00,10:10:00,2559.0,2561.5,2564.75,False,2565.5,2560.25,2561.5,2564.75,True,Short,12:20:00,Long,09:45:00,Green,Short,2559.0,1.2380952380952381,10:10:00,2568.75,0.6190476190476191,09:50:00,10:05:00
1064,2012-02-15,2592.5,10:00:00,09:40:00,2581.75,2587.0,2587.75,False,2587.5,2581.75,2587.0,2584.25,True,Long,10:40:00,Long,09:50:00,Green,Long,2583.5,0.6956521739130435,10:20:00,2592.5,0.8695652173913043,10:00:00,10:05:00
1065,2012-02-16,2565.25,10:05:00,09:55:00,2551.0,2557.5,2563.5,True,2559.5,2551.75,2557.5,2557.75,True,Long,11:50:00,Long,10:00:00,Green,Short,2557.75,0.22580645161290322,10:20:00,2565.25,0.7419354838709677,10:05:00,
1066,2012-02-17,2593.75,09:45:00,09:35:00,2583.0,2592.25,2585.75,True,2592.5,2583.0,2592.25,2591.5,True,Short,10:55:00,Short,10:55:00,Red,Long,,,,,,,
1067,2012-02-20,2591.5,09:30:00,09:30:00,2585.25,2585.25,2590.5,True,2591.5,2585.25,2585.25,2589.75,True,Long,10:40:00,Long,10:40:00,Green,Short,,,,,,,
1068,2012-02-21,2593.75,09:40:00,09:50:00,2582.75,2586.25,2591.0,False,2593.75,2585.25,2586.25,2592.5,True,Long,10:30:00,Short,09:45:00,Green,Short,2591.75,0.7647058823529411,10:25:00,2582.75,0.29411764705882354,09:50:00,10:00:00
1069,2012-02-22,2593.25,10:15:00,09:35:00,2580.5,2586.0,2586.0,True,2588.75,2580.5,2586.0,2588.25,True,Short,11:35:00,Long,10:10:00,Neutral,Short,2586.0,0.3333333333333333,10:25:00,2593.25,0.5454545454545454,10:15:00,10:25:00
1070,2012-02-23,2586.25,10:15:00,09:45:00,2569.25,2581.5,2583.0,True,2582.25,2570.5,2581.5,2571.0,True,Long,10:40:00,Long,10:15:00,Green,Long,2582.5,-0.02127659574468085,10:20:00,2585.75,0.2978723404255319,10:25:00,
1071,2012-02-24,2605.5,10:05:00,10:25:00,2598.0,2603.0,2600.0,True,2605.0,2599.0,2603.0,2599.5,True,Long,11:35:00,Short,10:20:00,Red,Long,2600.0,0.16666666666666666,10:25:00,2598.0,0.16666666666666666,10:25:00,
1072,2012-02-27,2598.5,10:25:00,09:45:00,2578.75,2590.0,2597.0,True,2591.25,2579.0,2590.0,2579.75,True,Long,10:40:00,Long,10:05:00,Green,Long,2590.0,0.10204081632653061,10:10:00,2598.5,0.5918367346938775,10:25:00,10:10:00
1073,2012-02-28,2624.25,10:20:00,09:30:00,2607.5,2610.25,2622.75,True,2616.5,2607.5,2610.25,2611.25,True,Long,10:30:00,Long,09:55:00,Green,Short,2614.75,0.19444444444444445,10:10:00,2624.25,0.8611111111111112,10:20:00,
1074,2012-02-29,2645.25,10:00:00,09:30:00,2635.75,2636.25,2639.5,True,2642.5,2635.75,2636.25,2638.75,True,Short,10:45:00,Long,09:55:00,Green,Short,2636.25,0.9259259259259259,10:20:00,2645.25,0.4074074074074074,10:00:00,10:20:00
1075,2012-03-01,2640.0,09:50:00,10:00:00,2627.0,2633.0,2633.5,False,2638.0,2628.25,2633.0,2629.25,True,Short,10:50:00,Long,09:50:00,Green,Long,2627.0,1.1282051282051282,10:00:00,2640.0,0.20512820512820512,09:55:00,10:00:00
1076,2012-03-02,2650.0,10:25:00,09:30:00,2638.25,2639.75,2647.75,True,2643.75,2638.25,2639.75,2640.75,True,Short,12:20:00,Long,09:50:00,Green,Short,2641.25,0.45454545454545453,09:55:00,2650.0,1.1363636363636365,10:25:00,
1077,2012-03-05,2643.0,10:00:00,10:25:00,2626.75,2640.0,2628.0,True,2640.5,2635.5,2640.0,2637.0,False,Short,10:55:00,Long,10:00:00,Red,Long,2626.75,2.75,10:25:00,2643.0,0.5,10:05:00,10:05:00
1078,2012-03-06,2594.75,09:30:00,10:20:00,2575.0,2589.75,2578.75,True,2594.75,2584.75,2589.75,2586.25,True,,,Short,09:50:00,Red,Long,2587.25,0.25,09:55:00,2575.0,0.975,10:20:00,
1079,2012-03-07,2604.75,09:55:00,09:45:00,2596.75,2600.0,2602.0,True,2603.0,2598.5,2600.0,2601.0,False,Long,11:05:00,Short,09:45:00,Green,Short,2604.75,1.3888888888888888,09:55:00,2597.5,0.2222222222222222,09:50:00,09:50:00
1080,2012-03-08,2627.25,09:30:00,10:10:00,2618.25,2623.25,2621.25,True,2627.25,2622.5,2623.25,2625.25,True,Long,11:00:00,Short,09:50:00,Red,Short,2625.75,0.6842105263157895,10:00:00,2618.25,0.8947368421052632,10:10:00,09:55:00
1081,2012-03-09,2647.5,09:45:00,09:55:00,2639.0,2640.0,2646.5,True,2646.5,2639.75,2640.0,2646.0,True,Long,10:30:00,Long,10:30:00,Green,Short,,,,,,,
1082,2012-03-12,2651.25,09:45:00,10:20:00,2641.75,2645.5,2643.75,True,2651.0,2643.5,2645.5,2649.5,True,Short,10:30:00,Short,10:00:00,Red,Short,2647.5,0.5333333333333333,10:15:00,2641.75,0.23333333333333334,10:20:00,10:05:00
1083,2012-03-13,2667.25,09:35:00,10:15:00,2657.5,2663.75,2663.0,True,2667.25,2659.25,2663.75,2666.0,True,Long,10:40:00,Long,10:40:00,Red,Short,,,,,,,
1084,2012-03-14,2708.0,10:15:00,09:35:00,2695.25,2696.25,2703.25,False,2702.0,2695.25,2696.25,2699.0,True,Long,10:45:00,Long,09:45:00,Green,Short,2700.0,0.2962962962962963,10:00:00,2708.0,0.8888888888888888,10:15:00,
1085,2012-03-15,2715.25,10:20:00,10:10:00,2698.25,2711.75,2711.0,True,2712.75,2704.0,2711.75,2704.0,False,Long,12:20:00,Short,10:05:00,Red,Long,2715.25,1.2857142857142858,10:20:00,2698.25,0.6571428571428571,10:10:00,10:15:00
1086,2012-03-16,2716.0,09:30:00,10:15:00,2702.75,2715.5,2709.25,True,2716.0,2706.25,2715.5,2708.0,True,,,Short,09:45:00,Red,Long,2709.75,0.358974358974359,10:25:00,2702.75,0.358974358974359,10:15:00,
1087,2012-03-19,2718.25,09:50:00,09:30:00,2707.25,2713.5,2710.25,True,2714.0,2707.25,2713.5,2711.0,True,Long,11:35:00,Long,09:45:00,Red,Long,2707.5,0.9629629629629629,10:20:00,2718.25,0.6296296296296297,09:50:00,10:00:00
1088,2012-03-20,2715.75,09:30:00,09:45:00,2707.25,2715.0,2712.75,True,2715.75,2708.25,2715.0,2710.5,True,Long,11:20:00,Long,11:20:00,Red,Long,,,,,,,
1089,2012-03-21,2742.0,09:50:00,10:10:00,2733.25,2734.25,2737.0,False,2741.0,2733.5,2734.25,2739.75,True,Short,10:55:00,Short,10:55:00,Green,Short,,,,,,,
1090,2012-03-22,2731.0,10:00:00,09:30:00,2716.5,2716.75,2723.25,True,2726.25,2716.5,2716.75,2723.75,True,Long,12:50:00,Long,10:00:00,Green,Short,2720.5,0.5897435897435898,10:15:00,2730.0,0.38461538461538464,10:05:00,
1091,2012-03-23,2732.0,09:30:00,10:10:00,2710.75,2731.25,2713.5,True,2732.0,2721.5,2731.25,2724.5,True,,,Short,10:00:00,Red,Long,2717.25,-0.40476190476190477,10:15:00,2710.75,1.0238095238095237,10:10:00,
1092,2012-03-26,2753.5,10:15:00,09:50:00,2742.5,2744.0,2751.25,True,2746.5,2743.0,2744.0,2745.25,True,Long,11:20:00,Long,09:55:00,Green,Short,2745.0,0.42857142857142855,10:00:00,2753.5,2.0,10:15:00,
1093,2012-03-27,2785.0,10:15:00,09:35:00,2774.5,2775.25,2782.25,True,2778.75,2774.5,2775.25,2778.0,True,Long,10:35:00,Long,09:45:00,Green,Short,2775.0,0.8823529411764706,10:00:00,2785.0,1.4705882352941178,10:15:00,10:00:00
1094,2012-03-28,2790.25,09:40:00,10:15:00,2778.75,2780.0,2781.75,True,2790.25,2779.5,2780.0,2783.25,True,Short,10:30:00,Short,10:30:00,Green,Short,,,,,,,
1095,2012-03-29,2766.5,09:45:00,10:25:00,2750.5,2753.75,2751.25,True,2757.0,2752.25,2753.75,2755.75,False,Short,10:35:00,Long,09:45:00,Red,Short,2750.5,1.368421052631579,10:25:00,2764.75,1.631578947368421,09:50:00,09:55:00
1096,2012-03-30,2770.25,09:30:00,10:25:00,2748.25,2769.0,2749.75,True,2770.25,2760.75,2769.0,2761.75,True,Short,10:30:00,Short,09:55:00,Red,Long,2759.25,-0.15789473684210525,10:00:00,2748.25,1.3157894736842106,10:25:00,
1097,2012-04-02,2764.0,10:15:00,09:35:00,2743.5,2747.5,2760.75,True,2751.25,2743.5,2747.5,2750.5,True,Long,11:05:00,Long,10:00:00,Green,Short,2756.25,-0.6451612903225806,10:05:00,2764.0,1.6451612903225807,10:15:00,
1098,2012-04-03,2789.75,10:05:00,09:40:00,2779.75,2782.75,2786.75,False,2788.25,2779.75,2782.75,2783.25,True,Long,10:55:00,Long,10:05:00,Green,Short,2780.75,0.8823529411764706,10:15:00,2789.5,0.14705882352941177,10:10:00,10:15:00
1099,2012-04-04,2759.5,09:35:00,10:25:00,2740.5,2758.0,2742.25,True,2759.5,2751.0,2758.0,2757.75,True,Short,10:45:00,Short,10:05:00,Red,Long,2749.0,-0.23529411764705882,10:10:00,2740.5,1.2352941176470589,10:25:00,
1100,2012-04-05,2744.0,09:50:00,09:35:00,2733.25,2735.75,2742.25,True,2740.75,2733.25,2735.75,2740.5,True,Long,10:35:00,Long,09:45:00,Green,Short,2738.75,0.26666666666666666,10:15:00,2744.0,0.43333333333333335,09:50:00,
1101,2012-04-09,2738.0,10:25:00,09:50:00,2718.75,2723.5,2737.0,True,2731.0,2720.25,2723.5,2726.75,True,Long,10:45:00,Long,10:20:00,Green,Short,2735.0,-0.37209302325581395,10:25:00,2738.0,0.6511627906976745,10:25:00,
1102,2012-04-10,2746.0,10:00:00,10:20:00,2728.25,2736.75,2734.25,True,2745.5,2733.75,2736.75,2744.0,True,Short,11:15:00,Short,10:15:00,Red,Short,2735.0,0.10638297872340426,10:25:00,2728.25,0.46808510638297873,10:20:00,
1103,2012-04-11,2719.5,10:00:00,09:40:00,2706.25,2716.5,2718.0,False,2717.5,2706.25,2716.5,2712.75,True,Long,10:30:00,Long,10:15:00,Green,Long,2714.75,0.24444444444444444,10:20:00,2719.25,0.15555555555555556,10:20:00,10:20:00
1104,2012-04-12,2728.5,10:25:00,09:30:00,2707.25,2710.5,2727.25,True,2719.25,2707.25,2710.5,2718.25,True,Long,10:30:00,Long,09:45:00,Green,Short,2719.0,0.020833333333333332,10:05:00,2728.5,0.7708333333333334,10:25:00,
1105,2012-04-13,2728.0,09:30:00,10:25:00,2704.5,2727.0,2706.0,True,2728.0,2715.0,2727.0,2722.0,True,Short,10:30:00,Short,10:15:00,Red,Long,2712.75,-0.17307692307692307,10:20:00,2704.5,0.8076923076923077,10:25:00,
1106,2012-04-16,2710.0,09:30:00,10:15:00,2656.5,2708.75,2666.25,True,2710.0,2696.0,2708.75,2696.25,True,,,Short,09:45:00,Red,Long,2691.5,-0.32142857142857145,09:50:00,2656.5,2.8214285714285716,10:15:00,
1107,2012-04-17,2699.5,10:20:00,09:30:00,2672.25,2676.75,2697.25,True,2688.0,2672.25,2676.75,2686.75,True,Long,10:45:00,Long,09:50:00,Green,Short,2685.5,0.15873015873015872,10:00:00,2699.5,0.7301587301587301,10:20:00,
1108,2012-04-18,2724.5,10:15:00,09:30:00,2708.25,2711.25,2720.25,False,2719.0,2708.25,2711.25,2716.0,True,Short,11:30:00,Long,09:45:00,Green,Short,2716.25,0.2558139534883721,10:20:00,2724.5,0.5116279069767442,10:15:00,
1109,2012-04-19,2723.25,09:45:00,09:35:00,2700.5,2702.5,2717.25,False,2718.5,2700.5,2702.5,2718.25,True,Long,10:30:00,Long,09:45:00,Green,Short,2703.75,0.8194444444444444,10:15:00,2723.25,0.2638888888888889,09:50:00,
1110,2012-04-20,2706.75,10:15:00,09:45:00,2686.25,2695.5,2701.75,False,2698.0,2688.0,2695.5,2688.75,True,Long,10:35:00,Long,09:55:00,Green,Long,2697.0,0.1,10:05:00,2706.75,0.875,10:15:00,
1111,2012-04-23,2653.0,09:40:00,10:05:00,2630.5,2649.75,2639.25,True,2653.0,2639.25,2649.75,2648.25,True,Short,10:45:00,Short,10:05:00,Red,Long,2643.0,0.2727272727272727,10:20:00,2632.25,0.509090909090909,10:10:00,
1112,2012-04-24,2655.5,10:05:00,09:40:00,2638.25,2644.75,2649.5,True,2650.0,2638.25,2644.75,2642.25,True,Short,12:20:00,Long,10:05:00,Green,Long,2647.0,0.2553191489361702,10:20:00,2655.5,0.46808510638297873,10:10:00,
1113,2012-04-25,2706.75,09:50:00,09:30:00,2686.0,2689.5,2699.75,True,2697.5,2686.0,2689.5,2696.75,True,,,Long,09:45:00,Green,Short,2698.25,-0.06521739130434782,10:20:00,2706.75,0.8043478260869565,09:50:00,
1114,2012-04-26,2714.25,09:40:00,09:30:00,2702.25,2703.75,2709.0,False,2714.25,2702.25,2703.75,2712.0,True,Short,11:10:00,Short,11:10:00,Green,Short,,,,,,,
1115,2012-04-27,2734.75,09:30:00,10:05:00,2718.25,2732.75,2726.75,True,2734.75,2725.25,2732.75,2725.5,True,Long,11:15:00,Short,09:45:00,Red,Long,2729.25,0.42105263157894735,09:55:00,2718.25,0.7368421052631579,10:05:00,
1116,2012-04-30,2734.25,09:35:00,10:00:00,2717.25,2728.0,2721.25,True,2734.25,2725.25,2728.0,2725.25,True,Short,14:35:00,Short,09:50:00,Red,Long,2725.75,0.05555555555555555,10:15:00,2717.25,0.8888888888888888,10:00:00,
1117,2012-05-01,2746.75,10:20:00,09:30:00,2710.5,2714.5,2744.25,True,2728.75,2710.5,2714.5,2725.25,True,Long,11:45:00,Long,10:00:00,Green,Short,2732.0,-0.1780821917808219,10:05:00,2746.75,0.9863013698630136,10:20:00,
1118,2012-05-02,2718.25,10:00:00,09:30:00,2703.25,2706.5,2705.5,True,2717.0,2703.25,2706.5,2713.75,True,Long,11:30:00,Long,11:25:00,Red,Short,,,,,,,
1119,2012-05-03,2733.5,09:30:00,10:20:00,2718.5,2731.0,2723.0,True,2733.5,2724.0,2731.0,2727.5,True,Short,11:45:00,Short,10:00:00,Red,Long,2725.25,0.13157894736842105,10:10:00,2718.5,0.5789473684210527,10:20:00,
1120,2012-05-04,2679.5,09:30:00,10:15:00,2654.75,2676.25,2656.0,True,2679.5,2665.75,2676.25,2668.25,True,Short,10:30:00,Short,09:55:00,Red,Long,2665.75,0.0,10:00:00,2654.75,0.8,10:15:00,
1121,2012-05-07,2639.5,10:00:00,09:30:00,2616.5,2617.0,2628.5,True,2637.0,2616.5,2617.0,2636.0,True,Long,12:30:00,Long,10:20:00,Green,Short,2628.0,0.43902439024390244,10:25:00,2637.5,0.024390243902439025,10:25:00,
1122,2012-05-08,2625.5,09:30:00,10:25:00,2601.0,2617.75,2601.5,False,2625.5,2611.5,2617.75,2617.75,True,Short,10:30:00,Short,10:00:00,Red,Neutral,2610.75,-0.05357142857142857,10:05:00,2601.0,0.75,10:25:00,
1123,2012-05-09,2612.5,10:00:00,10:25:00,2584.25,2595.5,2585.5,True,2608.0,2593.0,2595.5,2605.25,False,Long,11:10:00,Long,09:55:00,Red,Short,2584.25,1.5833333333333333,10:25:00,2612.5,0.3,10:00:00,10:15:00
1124,2012-05-10,2631.0,09:30:00,10:25:00,2606.0,2629.75,2607.75,True,2631.0,2615.5,2629.75,2618.25,True,,,Short,10:10:00,Red,Long,2615.75,0.016129032258064516,10:15:00,2606.0,0.6129032258064516,10:25:00,
1125,2012-05-11,2635.5,10:20:00,09:30:00,2601.5,2603.0,2632.75,True,2615.0,2601.5,2603.0,2613.75,True,Long,10:35:00,Long,09:45:00,Green,Short,2615.75,-0.05555555555555555,09:50:00,2635.5,1.5185185185185186,10:20:00,
1126,2012-05-14,2597.5,09:40:00,10:25:00,2583.5,2589.5,2585.25,True,2597.5,2587.5,2589.5,2591.25,True,Long,11:25:00,Short,10:10:00,Red,Short,2589.75,0.225,10:25:00,2583.5,0.4,10:25:00,10:20:00
1127,2012-05-15,2607.5,10:25:00,09:40:00,2588.75,2595.75,2606.25,False,2601.0,2588.75,2595.75,2588.75,True,Long,11:45:00,Long,10:20:00,Green,Long,2600.25,0.061224489795918366,10:25:00,2607.5,0.5306122448979592,10:25:00,
1128,2012-05-16,2596.0,09:50:00,09:45:00,2579.25,2589.0,2590.75,True,2590.5,2580.75,2589.0,2582.0,True,Short,11:20:00,Long,09:50:00,Green,Long,2583.25,0.7435897435897436,10:10:00,2596.0,0.5641025641025641,09:55:00,10:00:00
1129,2012-05-17,2566.5,09:30:00,10:00:00,2541.75,2561.75,2556.25,True,2566.5,2553.25,2561.75,2556.0,True,Short,11:25:00,Short,09:45:00,Red,Long,2558.5,0.39622641509433965,10:20:00,2541.75,0.8679245283018868,10:00:00,
1130,2012-05-18,2517.75,09:30:00,09:40:00,2498.25,2515.25,2513.25,False,2517.75,2498.25,2515.25,2501.75,True,Long,10:50:00,Long,10:50:00,Red,Long,,,,,,,
1131,2012-05-21,2503.5,10:25:00,09:50:00,2476.25,2478.75,2502.0,True,2490.75,2478.0,2478.75,2488.0,False,Long,10:30:00,Short,09:50:00,Green,Short,2503.5,2.0,10:25:00,2477.0,0.0784313725490196,09:55:00,09:55:00
1132,2012-05-22,2559.0,10:20:00,09:40:00,2539.75,2550.25,2551.75,False,2552.75,2539.75,2550.25,2551.0,True,Long,11:20:00,Long,10:00:00,Green,Short,2551.5,0.09615384615384616,10:25:00,2559.0,0.4807692307692308,10:20:00,
1133,2012-05-23,2530.0,10:00:00,10:25:00,2508.25,2519.75,2518.0,False,2523.0,2510.0,2519.75,2511.5,True,Short,10:35:00,Long,09:55:00,Red,Long,2508.25,1.1346153846153846,10:25:00,2530.0,0.5384615384615384,10:00:00,10:10:00
1134,2012-05-24,2552.0,09:30:00,09:55:00,2526.25,2550.0,2540.5,True,2552.0,2533.0,2550.0,2540.0,True,Short,12:00:00,Short,09:50:00,Red,Long,2541.25,0.4342105263157895,10:25:00,2526.25,0.35526315789473684,09:55:00,
1135,2012-05-25,2536.5,09:35:00,10:15:00,2520.75,2531.5,2525.75,True,2536.5,2527.75,2531.5,2528.25,True,Short,15:20:00,Short,10:10:00,Red,Long,2527.5,-0.02857142857142857,10:20:00,2520.75,0.8,10:15:00,
1136,2012-05-28,2544.5,09:35:00,09:30:00,2535.25,2536.5,2539.5,True,2544.5,2535.25,2536.5,2542.0,True,,,,,Green,Short,,,,,,,
1137,2012-05-29,2567.25,10:25:00,09:30:00,2539.75,2548.25,2565.25,False,2549.5,2539.75,2548.25,2546.75,True,Long,10:30:00,Long,10:05:00,Green,Long,2549.75,-0.02564102564102564,10:10:00,2567.25,1.8205128205128205,10:25:00,
1138,2012-05-30,2537.0,09:30:00,09:40:00,2520.25,2534.75,2530.75,True,2537.0,2520.25,2534.75,2523.5,True,Long,13:45:00,Long,13:45:00,Red,Long,,,,,,,
1139,2012-05-31,2536.25,09:30:00,10:10:00,2506.0,2533.5,2513.25,True,2536.25,2521.5,2533.5,2522.75,True,Long,15:35:00,Short,09:45:00,Red,Long,2520.0,-0.1016949152542373,10:00:00,2506.0,1.0508474576271187,10:10:00,
1140,2012-06-01,2495.5,09:35:00,09:30:00,2478.25,2481.25,2480.75,True,2495.5,2478.25,2481.25,2487.25,True,Short,10:35:00,Short,10:35:00,Red,Short,,,,,,,
1141,2012-06-04,2480.25,09:35:00,10:05:00,2443.0,2464.5,2461.75,True,2480.25,2462.5,2464.5,2470.0,True,,,Short,09:45:00,Red,Short,2466.25,0.2112676056338028,10:15:00,2443.0,1.0985915492957747,10:05:00,10:15:00
1142,2012-06-05,2489.75,10:25:00,09:30:00,2467.25,2468.0,2485.75,True,2478.75,2467.25,2468.0,2476.25,True,Long,15:50:00,Long,09:45:00,Green,Short,2475.5,0.2826086956521739,09:55:00,2489.75,0.9565217391304348,10:25:00,
1143,2012-06-06,2527.75,10:00:00,09:30:00,2503.25,2506.0,2524.5,True,2518.75,2503.25,2506.0,2517.5,True,Long,10:35:00,Long,09:45:00,Green,Short,2519.0,-0.016129032258064516,09:50:00,2527.75,0.5806451612903226,10:00:00,
1144,2012-06-07,2570.25,09:30:00,10:20:00,2550.5,2569.75,2558.25,True,2570.25,2561.75,2569.75,2563.5,True,Short,10:35:00,Short,10:00:00,Red,Long,2562.0,0.029411764705882353,10:05:00,2550.5,1.3235294117647058,10:20:00,
1145,2012-06-08,2539.0,10:05:00,09:40:00,2521.25,2528.75,2537.25,True,2530.5,2521.25,2528.75,2525.25,True,Long,10:30:00,Long,09:55:00,Green,Long,2529.75,0.08108108108108109,10:00:00,2539.0,0.918918918918919,10:05:00,
1146,2012-06-11,2579.0,09:30:00,10:20:00,2550.75,2576.75,2554.5,True,2579.0,2561.25,2576.75,2562.25,True,Short,10:50:00,Short,09:55:00,Red,Long,2563.5,0.1267605633802817,10:00:00,2550.75,0.5915492957746479,10:20:00,
1147,2012-06-12,2534.0,09:35:00,10:20:00,2510.5,2526.0,2516.5,True,2534.0,2522.0,2526.0,2528.0,True,Long,11:10:00,Short,10:05:00,Red,Short,2519.75,-0.1875,10:15:00,2510.5,0.9583333333333334,10:20:00,
1148,2012-06-13,2548.75,10:10:00,09:55:00,2530.5,2538.25,2545.0,False,2546.5,2532.75,2538.25,2542.0,True,Long,10:30:00,Long,10:30:00,Green,Short,,,,,,,
1149,2012-06-14,2531.75,10:05:00,09:45:00,2509.0,2522.75,2529.0,True,2524.75,2510.0,2522.75,2512.0,True,Long,10:50:00,Long,09:55:00,Green,Long,2525.0,-0.01694915254237288,10:15:00,2531.75,0.4745762711864407,10:05:00,
1150,2012-06-15,2554.5,10:10:00,09:35:00,2538.5,2539.25,2551.75,True,2544.5,2538.5,2539.25,2542.75,True,Long,11:15:00,Long,09:55:00,Green,Short,2547.25,-0.4583333333333333,10:20:00,2554.5,1.6666666666666667,10:10:00,
1151,2012-06-18,2582.5,10:25:00,09:30:00,2549.25,2553.75,2580.75,True,2570.25,2549.25,2553.75,2569.75,True,Long,10:45:00,Long,10:00:00,Green,Short,2570.0,0.011904761904761904,10:10:00,2582.5,0.5833333333333334,10:25:00,
1152,2012-06-19,2616.0,10:20:00,09:30:00,2599.0,2600.25,2613.0,True,2609.25,2599.0,2600.25,2606.5,True,Long,11:40:00,Long,09:50:00,Green,Short,2608.5,0.07317073170731707,09:55:00,2616.0,0.6585365853658537,10:20:00,
1153,2012-06-20,2623.75,09:30:00,09:40:00,2611.5,2619.25,2618.0,False,2623.75,2611.5,2619.25,2614.75,True,Short,12:05:00,Short,12:05:00,Red,Long,,,,,,,
1154,2012-06-21,2618.0,09:30:00,10:05:00,2596.5,2614.0,2600.75,True,2618.0,2607.0,2614.0,2609.0,True,Short,11:05:00,Short,09:45:00,Red,Long,2610.75,0.3409090909090909,09:50:00,2596.5,0.9545454545454546,10:05:00,
1155,2012-06-22,2568.0,10:05:00,09:45:00,2553.25,2559.25,2559.5,True,2563.75,2556.0,2559.25,2558.5,True,Long,14:00:00,Long,10:00:00,Green,Long,2559.5,0.5483870967741935,10:25:00,2568.0,0.5483870967741935,10:05:00,
1156,2012-06-25,2558.0,09:30:00,10:25:00,2531.5,2556.75,2532.25,True,2558.0,2543.5,2556.75,2548.25,True,Short,11:10:00,Short,10:05:00,Red,Long,2545.25,0.1206896551724138,10:10:00,2531.5,0.8275862068965517,10:25:00,
1157,2012-06-26,2550.0,10:05:00,10:20:00,2533.0,2536.5,2535.75,False,2546.25,2535.0,2536.5,2542.5,False,Short,11:05:00,Long,10:05:00,Red,Short,2533.0,1.1777777777777778,10:20:00,2546.5,0.022222222222222223,10:10:00,10:15:00
1158,2012-06-27,2571.5,10:10:00,09:50:00,2551.25,2553.75,2567.0,False,2562.5,2553.5,2553.75,2560.25,True,,,Long,10:05:00,Green,Short,2565.25,-0.3055555555555556,10:15:00,2571.5,1.0,10:10:00,
1159,2012-06-28,2542.25,09:30:00,09:30:00,2523.25,2540.75,2525.75,True,2542.25,2523.25,2540.75,2531.0,True,Short,10:30:00,Short,10:30:00,Red,Long,,,,,,,
1160,2012-06-29,2590.25,10:20:00,09:45:00,2572.0,2578.25,2589.5,True,2584.25,2573.0,2578.25,2574.5,False,Long,11:15:00,Short,09:45:00,Green,Long,2590.25,1.5333333333333334,10:20:00,2572.25,0.06666666666666667,09:50:00,09:55:00
1161,2012-07-02,2620.25,09:45:00,10:05:00,2599.5,2614.5,2611.25,True,2616.25,2606.25,2614.5,2615.5,False,,,Long,09:45:00,Red,Short,2599.5,1.675,10:05:00,2619.5,0.325,09:50:00,09:55:00
